cutDirDeviation_mean,cutDirDeviation_std,cutDistanceToCenter_mean,cutDistanceToCenter_std,saberSpeed_mean,saberSpeed_std,cutAngle_mean,cutAngle_std
0.0038221586,1.0360817,-0.0054923133,1.0142705,-0.0024100307,0.98733175,0.0057953,1.0070113
0.0031406689,1.0368966,-0.0037779645,1.0154747,-0.0019389942,0.9917551,0.0044038966,1.0085381
0.0035160608,1.0313302,-0.0042532855,1.0120533,-0.0021519957,0.9840677,0.005137567,1.0036408
0.005316106,1.0364932,-0.0033457675,1.0156881,-0.0024566615,0.98774993,0.005717084,1.0110698
0.0030873339,1.0286108,-0.0044378066,1.0071993,-0.001235589,0.984792,0.005506729,0.9995246
0.004021702,1.0358064,-0.004071521,1.016985,-0.0019007503,0.9887493,0.004985708,1.0106131
0.003384871,1.0287715,-0.0054119662,1.0060567,-0.0002164074,0.9860795,0.0043618483,0.99795634
0.005016429,1.0360031,-0.0035487511,1.0154254,-0.0027094325,0.9866729,0.0050771767,1.0098507
0.0025244984,1.0355767,-0.004478114,1.0141894,-0.0011778601,0.9892377,0.005193868,1.0052848
0.003663735,1.0311077,-0.0038092234,1.0110133,-0.002087463,0.98581994,0.0056534475,1.0042142
0.0037153582,1.0353827,-0.00431425,1.0155711,-0.001324745,0.986748,0.0058495416,1.0084634
0.0043958216,1.0321869,-0.004855132,1.0124279,-0.0016795519,0.98691463,0.0053242133,1.0072795
0.0039693075,1.0296828,-0.0042142817,1.0080029,-0.0016091495,0.9822486,0.004621399,1.0011475
0.0015425194,1.0318829,-0.004840883,1.009742,-0.0014909852,0.98694694,0.0048631267,1.0008628
0.0043532136,1.0377605,-0.00438509,1.019539,-0.0016042461,0.9899913,0.0053004613,1.0123723
0.0042265407,1.0352671,-0.0033471682,1.0156974,-0.0018901803,0.9870593,0.0057939845,1.010421
0.003365477,1.0326129,-0.0033025355,1.0122048,-0.0018635356,0.98775923,0.0046130484,1.004646
0.0006338429,1.0293335,-0.004656567,1.0097482,0.00025677617,0.9893203,0.004699118,0.9998951
0.001859266,1.0300932,-0.004507559,1.0061795,-0.00060057564,0.98838556,0.0044327616,0.9967823
0.003108745,1.0313803,-0.0050074817,1.0097138,-0.00089222955,0.9883715,0.0061965706,1.0035964
0.0031340602,1.0302957,-0.003866198,1.0102408,-0.0021963895,0.9849633,0.0050857523,1.0028001
0.0023751701,1.0280557,-0.0045240284,1.005666,-0.0012917813,0.9866117,0.004269979,0.9969866
0.003615038,1.0291787,-0.0036663474,1.0084587,-0.0025925965,0.987912,0.004656049,1.0003431
0.0015652586,1.0339108,-0.0039620497,1.0127503,-0.0015086347,0.9907301,0.0037063737,1.0039465
0.0021849587,1.0308418,-0.004806033,1.010614,-0.0009624066,0.98799515,0.0048278044,1.000476
0.0069831475,1.0331748,-0.0034555965,1.0154024,-0.004918018,0.97967285,0.0061195632,1.0119014
0.0013778616,1.0324246,-0.0055573904,1.0103482,-0.00081157516,0.98856014,0.004624425,1.0026104
0.0017375197,1.0309641,-0.0036549368,1.0101615,-0.0014228626,0.9899812,0.0046462137,1.000438
0.0033819391,1.03442,-0.004987987,1.0124704,-0.0023006892,0.9844703,0.004474532,1.0055168
0.0034738402,1.0314789,-0.0038560242,1.0099179,-0.0015825393,0.9858351,0.0047715083,1.0034564
0.0023325174,1.033049,-0.0038828389,1.0112045,-0.0008116706,0.9896035,0.0052640317,1.0036438
0.00239432,1.0355304,-0.004846944,1.0154706,-0.002144688,0.99013543,0.0058524082,1.0087078
0.0039699296,1.0319512,-0.0038845115,1.0114789,-0.0024506531,0.9844105,0.005105398,1.0043808
0.0027910857,1.0282841,-0.0033020847,1.0084118,-0.0012133793,0.9852601,0.0053038094,1.0011041
0.001329403,1.0330229,-0.0050624744,1.0133039,-0.0006536084,0.98843896,0.004527251,1.0039274
0.004750242,1.0336076,-0.0042452835,1.0122175,-0.0018353929,0.98649234,0.0058290837,1.0061399
0.0016823836,1.0293894,-0.004613156,1.0105144,-0.001216747,0.9881239,0.0039155413,1.0015194
0.004115592,1.0338356,-0.005493565,1.0131415,-0.0023058208,0.9856478,0.005316248,1.0072535
0.0053389794,1.0394055,-0.004343333,1.0192921,-0.0038938795,0.9848145,0.0053591384,1.0147301
0.0054399255,1.028643,-0.0037997947,1.0082164,-0.0021946605,0.9838478,0.0058876276,1.0020556
0.0039416603,1.0376282,-0.0045675435,1.0159653,-0.002258159,0.9906887,0.0051486045,1.0112581
0.0032242103,1.0321004,-0.0041471855,1.0115476,-0.0016208562,0.9877546,0.0054452936,1.0018528
0.0009791214,1.0316653,-0.00468207,1.0109054,-0.00067455665,0.9897506,0.004202532,1.0010172
0.002706354,1.0326166,-0.0038375282,1.0112005,-0.0013744194,0.9895165,0.0043481253,1.0033032
0.0029226835,1.0333253,-0.004709369,1.0109103,-0.0012007762,0.98964095,0.0038268166,1.0040635
0.001378467,1.0320002,-0.003700404,1.0106834,-0.0004012945,0.9887599,0.004154716,1.0007732
0.0047464794,1.034174,-0.002937036,1.0140681,-0.0024237682,0.9868911,0.006030977,1.007965
0.0051693614,1.035503,-0.0048670718,1.016048,-0.0021533987,0.985924,0.00568603,1.0101341
0.0013616137,1.0343298,-0.0037585706,1.0140032,-0.0005451517,0.9908141,0.004959522,1.0048447
0.007509339,1.0354927,-0.003247554,1.0182418,-0.004338565,0.9843262,0.006219113,1.0137199
0.0007557083,1.0314748,-0.004371094,1.010854,0.00027115905,0.99181116,0.004755454,1.0011045
0.0025743372,1.0289912,-0.0036260807,1.0096252,-0.0023545504,0.9856907,0.005300799,1.0013719
0.0025784685,1.0305815,-0.004824503,1.0103723,-0.0016675676,0.985551,0.0039615203,1.0020138
0.002752978,1.0342025,-0.00340608,1.0138093,-0.0018188885,0.9913056,0.005068107,1.0077307
0.005192896,1.034408,-0.0036117793,1.0142856,-0.0031947552,0.9864051,0.005289929,1.0093879
0.0036766264,1.0328234,-0.004321432,1.0130692,-0.0024558671,0.9870739,0.004464359,1.005901
0.00221819,1.0331918,-0.0036219084,1.0126462,-0.0012750985,0.99113315,0.0049680956,1.004274
0.0024093105,1.0343795,-0.0043430314,1.0136597,-0.0018596473,0.98842925,0.0047151507,1.0054363
0.0025114263,1.026908,-0.003811533,1.0065773,-0.0015961641,0.98482126,0.004880331,0.9970265
0.004696216,1.0316269,-0.004952884,1.011187,-0.002936025,0.98113525,0.0051716063,1.0037218
0.0029362808,1.0323322,-0.0043012337,1.0127721,-0.0019569288,0.986488,0.006073837,1.0037215
0.001242559,1.0315585,-0.0046776594,1.0095378,-0.00019176413,0.9893689,0.0045632054,1.0004702
0.003972012,1.0364555,-0.004332701,1.0167425,-0.0025192213,0.98838806,0.004980092,1.0081501
0.0032429579,1.0364071,-0.004203866,1.0139369,-0.0018671999,0.9905854,0.0040175044,1.0057876
0.0022285427,1.0258814,-0.0038568885,1.0055754,-0.00080498,0.9859155,0.0048257275,0.995073
0.0022019423,1.0317408,-0.004321052,1.0092093,-0.0005795119,0.9898615,0.0049375454,1.0002648
0.0019416433,1.025636,-0.0049541094,1.0043722,-0.0012002528,0.98516774,0.0046662814,0.99412584
0.0046463977,1.0358951,-0.0028041252,1.0164571,-0.0027211092,0.9869509,0.0057836077,1.0128491
0.0041369847,1.0319184,-0.0049848096,1.0114044,-0.002542122,0.98301154,0.0050564874,1.0035465
0.0030970178,1.0316294,-0.0043826536,1.0110524,-0.0024971298,0.98646784,0.0047883703,1.0047989
0.0028433348,1.0342543,-0.004103104,1.011716,-0.0010571774,0.99028885,0.004839548,1.0039381
0.003207968,1.0307021,-0.004781692,1.0096922,-0.0008294612,0.98714566,0.0046928623,1.0025524
0.004951432,1.0341974,-0.0037008845,1.0148757,-0.0025295161,0.9845489,0.0042136246,1.0085784
0.001686826,1.0334172,-0.0040598274,1.0123786,-0.0011355338,0.9897831,0.0047427127,1.0036443
0.0013986692,1.0315859,-0.0048116543,1.0113025,-0.00078499614,0.98964024,0.004120339,1.0009091
0.0018677838,1.0256991,-0.004310912,1.0045761,0.00037340523,0.98731536,0.005426579,0.9950787
0.0012871024,1.0248821,-0.0053770677,1.0040742,9.6722346e-05,0.986864,0.0052597863,0.99351627
0.005704216,1.0332103,-0.003674867,1.014017,-0.003043663,0.9855851,0.005678031,1.0078249
0.0015621666,1.031706,-0.00415106,1.0099623,-0.00012679507,0.99034667,0.0053510526,1.0015451
0.0028640437,1.0365659,-0.005288648,1.016234,-0.0014254247,0.9912414,0.00446421,1.0092365
0.0038956455,1.0402446,-0.004092055,1.021722,-0.0022165945,0.9926262,0.0051860963,1.0146666
0.006557505,1.036204,-0.0030203895,1.0174395,-0.004557209,0.9822645,0.005243838,1.0139704
0.0038954797,1.0333868,-0.0043531493,1.0133812,-0.0020946532,0.98798347,0.005206107,1.0054301
0.0036926563,1.0314488,-0.004913094,1.010404,-0.0010479452,0.986357,0.005757354,1.0030916
0.0046054344,1.0339432,-0.00358945,1.0146062,-0.0026865967,0.9840417,0.005882161,1.0080955
0.0017030161,1.0286518,-0.0047582895,1.009755,-0.0006459911,0.9877948,0.004404088,1.0004206
0.0015969943,1.0323588,-0.0041116723,1.01067,0.00038026116,0.9905391,0.0050041615,1.000067
0.0020167897,1.0345893,-0.0042815045,1.0148773,-0.00089318043,0.9896457,0.00480998,1.0052881
0.0026659197,1.0323882,-0.0036804252,1.0127943,-0.0013953788,0.9891889,0.0044954075,1.0028604
0.0023128777,1.0348951,-0.003800875,1.0125556,-0.0014643987,0.9925864,0.004891351,1.0044607
0.0040801107,1.0343524,-0.004096406,1.0146103,-0.0030632943,0.9840441,0.004654387,1.0078487
0.0049707904,1.0420249,-0.00397862,1.0217323,-0.0033947795,0.99096805,0.005410043,1.0159392
-0.00026344915,1.0305814,-0.0053116665,1.0100155,0.0007883751,0.9928551,0.005092238,0.9991956
0.0025304197,1.0333377,-0.004152945,1.0128986,-0.002151759,0.9887188,0.0042301835,1.0057155
0.0024014576,1.0347024,-0.00421699,1.0135026,-0.0013877448,0.99130535,0.0042710067,1.0064362
0.002752583,1.032997,-0.004133737,1.0116763,-0.001828245,0.98710334,0.00470774,1.0045388
0.001641139,1.0343488,-0.0040451013,1.0137718,-0.0018029498,0.9889924,0.0046670446,1.0058006
0.0043217647,1.0359962,-0.0028156624,1.0166694,-0.0018618006,0.9880532,0.005072237,1.0107465
0.0052938606,1.03626,-0.0045131394,1.0171643,-0.0020874527,0.9845854,0.0055607725,1.0115871
0.0025964412,1.0318891,-0.00443239,1.011848,-0.0011334765,0.98614794,0.00269705,1.0030612
0.001669265,1.0219406,-0.004372558,1.0034165,-0.00076261273,0.9822575,0.003523225,0.9921874
0.0031887027,1.0375582,-0.004128898,1.0153412,-0.0015370367,0.992681,0.0049732896,1.0106329
0.0023335773,1.0295982,-0.0051408024,1.0095979,-0.0009991877,0.98543984,0.004830694,1.0002713
0.0031021475,1.0298269,-0.004343203,1.0087903,-0.0009312864,0.988826,0.004844314,1.0001144
0.0019550952,1.0224807,-0.0049964176,1.0010302,-0.0004960952,0.9823114,0.004847595,0.98980504
0.00085649046,1.0366594,-0.0045481944,1.0141886,-0.00051170186,0.9931577,0.00437951,1.0054665
0.0029931362,1.0326217,-0.005403193,1.0137019,-0.002047018,0.98709357,0.005401455,1.0044464
0.0022628787,1.0346221,-0.0046832846,1.0132161,-0.0020602874,0.98889476,0.004457016,1.0031112
0.0034740618,1.0320135,-0.0038741515,1.0125712,-0.002430327,0.98671734,0.005123177,1.0037628
0.0042921915,1.0336814,-0.004481329,1.0128696,-0.0021621834,0.9859735,0.00610555,1.0054761
0.005219418,1.0356089,-0.0037722164,1.0167552,-0.0033746178,0.98287606,0.004721031,1.0127637
0.0019702404,1.0341706,-0.0045571574,1.0114882,-0.0008795412,0.99130327,0.0045614075,1.0021145
0.004184264,1.0323217,-0.003666176,1.0136807,-0.002092623,0.9868846,0.0051040626,1.0063431
0.007055055,1.0394814,-0.0037948363,1.0221831,-0.005045244,0.9831241,0.006290544,1.0195819
0.0022460888,1.0317192,-0.0052673095,1.009768,-0.0009280687,0.9903558,0.0056048757,1.0023717
0.00243416,1.0296319,-0.0050059394,1.0081972,-0.0010966767,0.98893654,0.0046918564,0.9993998
0.0023805457,1.0272888,-0.003975036,1.0065486,-0.0011012839,0.98696935,0.0038211942,0.9971876
0.0021960805,1.0292984,-0.004419966,1.0103697,-0.0011500675,0.98730886,0.0056246878,1.0000726
0.004361795,1.0381974,-0.0032918141,1.018146,-0.0024704996,0.9933054,0.0049235816,1.0124596
0.003344338,1.0334619,-0.0053688795,1.0126911,-0.0015997906,0.9855269,0.004895169,1.0034982
0.0027763913,1.030491,-0.0057595023,1.0088688,-0.0011607475,0.98606217,0.004422431,1.0020841
0.0040306053,1.034171,-0.0039841854,1.0142593,-0.00172367,0.9859296,0.0050268276,1.0085769
0.0028791795,1.0309169,-0.0050915503,1.0077482,-0.0016295785,0.98384273,0.004119347,1.0018038
0.0038109976,1.0321827,-0.004394448,1.0136944,-0.0022226486,0.9897628,0.0055659274,1.0063916
0.003734834,1.0336368,-0.004721875,1.0115867,-0.0011137176,0.9873511,0.005765167,1.0037613
0.0031289938,1.0296693,-0.0037733451,1.010533,-0.0009468232,0.98809147,0.0051411,1.0010949
0.0064285337,1.0385134,-0.005422505,1.018513,-0.0039343634,0.9847022,0.0055188984,1.0136315
0.0012803111,1.0334809,-0.003473545,1.0121645,1.2723569e-05,0.99354094,0.004689859,1.002479
0.004034206,1.0342698,-0.004125344,1.0128921,-0.0016718219,0.9871315,0.0049719694,1.006363
0.0019507125,1.0290289,-0.0054966086,1.0072193,0.00038492755,0.9880876,0.0051073846,0.9971844
0.0027755885,1.0344226,-0.0048670047,1.0126208,-0.0014309335,0.9895494,0.0045387023,1.0050632
0.0033203322,1.0318193,-0.004724382,1.0110102,-0.0020675173,0.9881689,0.004115137,1.0027177
0.0023219115,1.034061,-0.0042842464,1.0140142,-0.0013618135,0.9882651,0.0054402472,1.0042855
0.002796804,1.0348151,-0.004442426,1.0145643,-0.0019467889,0.9910313,0.005705462,1.0075641
0.0036197524,1.0293626,-0.004987987,1.0105181,-0.0013299008,0.98430824,0.0055681267,1.0024972
0.0029236819,1.0346146,-0.0031586946,1.015168,-0.0024062528,0.9879291,0.0048409556,1.0083174
0.003392275,1.0343595,-0.003884221,1.0160782,-0.002381394,0.98645437,0.0048502134,1.0080274
0.0024580727,1.038614,-0.003636884,1.0185052,-0.00021775688,0.9955219,0.004957919,1.0097516
0.0027839276,1.0311825,-0.0033577331,1.0110618,-0.0014452116,0.98910713,0.0038593877,1.0024401
0.0019429211,1.0369253,-0.0031958953,1.0158529,-0.0011273447,0.9908081,0.00520909,1.007291
0.0048061977,1.0311135,-0.0040614777,1.0098789,-0.0025500648,0.98447335,0.005209831,1.0030395
0.0039985417,1.035675,-0.004554896,1.016087,-0.0025843706,0.9866594,0.0057225754,1.0109394
0.0016906686,1.0343119,-0.004938817,1.0152221,-0.0014839635,0.98868597,0.0044306084,1.0075637
0.0033546868,1.0326766,-0.0049341754,1.0128452,-0.0029476054,0.9843564,0.0050634346,1.0053906
0.0042593866,1.0359035,-0.004330507,1.0156728,-0.002462447,0.986665,0.0049666455,1.0092763
0.002604959,1.0319325,-0.0043473043,1.0127637,-0.0012297552,0.9881924,0.0055829063,1.0040938
0.0012400724,1.0301303,-0.0046384507,1.0097642,0.0009975274,0.98902154,0.0054689595,0.9985175
0.0057758163,1.0348507,-0.004656224,1.0167954,-0.0030815608,0.98309946,0.0058674775,1.011175
0.0010912508,1.0354065,-0.0048357793,1.0151664,-0.0008757987,0.9942585,0.004691888,1.0059448
0.0017774828,1.0304478,-0.005605603,1.010196,-0.00069582387,0.98711777,0.0036976105,1.0012226
0.0037095654,1.0346717,-0.004375844,1.0141685,-0.0016617432,0.9886154,0.0044570006,1.0064692
0.0035588066,1.0359194,-0.00563225,1.0158422,-0.0023842852,0.98649716,0.005577381,1.0094299
0.004605505,1.0340017,-0.004527355,1.0150073,-0.002623974,0.9843477,0.0050893985,1.0076233
0.0022704299,1.0328969,-0.004209379,1.0143291,-0.0015390689,0.9877891,0.006185542,1.0048077
0.003937814,1.0332524,-0.003854754,1.0132942,-0.0029180192,0.9878388,0.0048017553,1.0063798
0.0018417422,1.0309857,-0.0048494623,1.008644,-0.00046828826,0.9898914,0.004537746,0.9994592
0.0022530588,1.035243,-0.0040687495,1.01585,-0.0016154443,0.9904126,0.0045869113,1.0081755
0.0015855428,1.0312023,-0.003624177,1.0108837,-0.00091603835,0.9877858,0.004734922,1.0011023
0.0056616734,1.035521,-0.00334861,1.0153682,-0.0040763,0.9823441,0.0042828918,1.011331
0.0013898794,1.0306165,-0.004365767,1.0090952,-0.0008899101,0.9892322,0.004052913,0.99948657
0.00446571,1.0321219,-0.0049398676,1.0102707,-0.0028505514,0.9837115,0.0054783346,1.0031694
0.0023124008,1.032165,-0.0043014907,1.0106264,-0.0016058419,0.9895017,0.004134209,1.0023681
0.0034302748,1.0335385,-0.0038045817,1.0115284,-0.0011708821,0.9890784,0.0046712263,1.0049129
0.0027357223,1.0310452,-0.0036567287,1.0109307,-0.0018727226,0.98693264,0.00452324,1.0041158
0.0029393504,1.0294405,-0.0044806995,1.0101441,-0.0014961149,0.98452455,0.0054895957,1.0027909
0.0019710674,1.0321834,-0.00480832,1.0130973,-0.0016461486,0.98840934,0.0033587012,1.0030531
0.002739159,1.029652,-0.003711103,1.0092732,-0.0014400609,0.9886404,0.00468915,1.0012027
0.0047333254,1.031884,-0.0055620284,1.0116891,-0.0030072879,0.9833431,0.005795497,1.0058899
0.0019648517,1.0331471,-0.0048559555,1.0138164,-0.0013784372,0.98728347,0.005322161,1.0057826
0.00067854824,1.0291395,-0.0038451576,1.0070753,0.00068097544,0.99022585,0.0049150456,0.9961833
0.0008910034,1.0282857,-0.0046621733,1.0068978,-0.00025211525,0.9895625,0.0040647807,0.99638164
0.001583343,1.0289026,-0.005722566,1.0073153,-0.0011475027,0.9862594,0.0052938876,0.9978268
0.0033750194,1.0295227,-0.004596247,1.0097288,-0.0014264096,0.9842031,0.0054971296,1.0026085
0.002122316,1.0281523,-0.003374862,1.0079134,-0.00114979,0.9865026,0.004872691,0.99787843
0.0038402746,1.0350449,-0.004311642,1.0127162,-0.0026014417,0.98676896,0.0053713247,1.0072684
0.0046269926,1.0352587,-0.0047744946,1.0129354,-0.002373866,0.98503935,0.0044557643,1.0081012
0.0036310083,1.0289352,-0.0045076,1.0098025,-0.0011111662,0.9879788,0.005957382,1.0015613
0.0046142987,1.0309181,-0.0033405186,1.0114293,-0.0027074602,0.98278064,0.005192835,1.005303
0.0031675487,1.0310777,-0.00449043,1.0094235,-0.0012271629,0.98591685,0.005090969,1.0003594
0.0033111772,1.0330784,-0.0042270035,1.0119823,-0.0025491326,0.9855206,0.0051686885,1.0058529
0.003078937,1.0365222,-0.004646173,1.0164605,-0.0009193846,0.9897591,0.004604351,1.0093803
0.0042343526,1.0332178,-0.003257154,1.0122998,-0.0027329756,0.9860077,0.00653948,1.0058922
0.0020479425,1.0307876,-0.005333899,1.0086244,-0.0007686761,0.98847497,0.0048665795,0.99971867
0.005258543,1.0320901,-0.004116083,1.0122631,-0.0031436568,0.984339,0.0057765804,1.0067188
0.0036809142,1.0329221,-0.0039929473,1.0122576,-0.0020528908,0.9855022,0.0048545995,1.0047672
0.0045584436,1.0326444,-0.004139191,1.0130332,-0.0022157317,0.98606366,0.005053927,1.006195
0.005521202,1.0349158,-0.0038993456,1.0148373,-0.0034454812,0.9856485,0.0060077,1.0113562
0.0031944509,1.0315833,-0.0042903186,1.0116793,-0.0021015152,0.98368204,0.005567408,1.0059217
0.00474376,1.0375731,-0.004619377,1.0188055,-0.0022603448,0.98648274,0.0045171063,1.0128561
0.0020015365,1.0273087,-0.003599851,1.007522,-0.000319848,0.9884871,0.0044174134,0.9985783
0.004329312,1.034187,-0.004109858,1.0126861,-0.0024546317,0.984818,0.00585384,1.0064121
0.003944335,1.0268214,-0.0043130727,1.0051004,-0.00152215,0.984553,0.00486378,0.9958774
0.003372097,1.0327599,-0.0032149986,1.0106884,-0.0017493056,0.98751163,0.00475242,1.0023814
0.0013000589,1.0310967,-0.0042089135,1.010744,-0.00020467133,0.9897298,0.004027943,1.0015284
0.0033609434,1.0339243,-0.003635487,1.0134549,-0.001868921,0.9898045,0.0045173247,1.0073434
0.0047327164,1.0315771,-0.0041524754,1.0134687,-0.0024480203,0.986119,0.0044749267,1.0060116
0.005858151,1.0344354,-0.004116474,1.0150993,-0.0033837052,0.9832126,0.0053218366,1.0106541
0.004675628,1.0351892,-0.003995354,1.0142578,-0.0018043864,0.9865159,0.0061369566,1.0065392
0.004413107,1.0359797,-0.0044661225,1.0151457,-0.002165865,0.98829454,0.005925778,1.0088997
0.0033665015,1.036941,-0.00443689,1.0162578,-0.0023563567,0.98881865,0.004937031,1.0099821
0.0025281957,1.0303595,-0.004621821,1.00769,-0.0009919904,0.987275,0.0046200952,0.99985343
0.0059740744,1.038104,-0.0048565813,1.0179938,-0.0033388769,0.98563933,0.0049768016,1.0139432
0.0037197075,1.0362867,-0.0056399093,1.0163856,-0.0018081107,0.98906565,0.0049205353,1.0056522
0.0032740808,1.0325718,-0.004803276,1.0133526,-0.0013130448,0.9861977,0.005076959,1.0051938
0.0035322546,1.031517,-0.003977856,1.009783,-0.0010812684,0.98676443,0.0038945787,1.0017166
0.004210574,1.0294471,-0.0040541873,1.0091438,-0.0018667827,0.98303133,0.0057984255,1.0034328
0.0027488559,1.0328593,-0.0048053325,1.0118356,-0.00154458,0.9867509,0.004607183,1.0032395
0.0024967487,1.0318698,-0.0048560486,1.009732,-0.0008065716,0.98768437,0.0044805887,1.0007797
0.003455724,1.0298831,-0.0050121085,1.0085557,-0.0010577712,0.98664796,0.004138336,1.0008454
0.0045836545,1.0301553,-0.0036522844,1.0101793,-0.0017536475,0.98747027,0.004650524,1.002645
0.0010114365,1.0320779,-0.0045049624,1.009152,-0.00026170182,0.9900682,0.004510917,1.0003875
0.0033132336,1.0324473,-0.0049108514,1.0120096,-0.0023181562,0.9861133,0.0047288216,1.0037199
0.004671944,1.0318742,-0.003839361,1.0116485,-0.0023476344,0.98544985,0.0051272986,1.0059474
0.0018792503,1.032445,-0.0037962184,1.0134462,-0.000487609,0.9873299,0.005162262,1.0055133
0.0030931192,1.032864,-0.0034819269,1.0136336,-0.0023767448,0.98671734,0.0046470487,1.0064918
0.002536978,1.0318055,-0.0035379627,1.0102828,-0.0013833313,0.9880304,0.004708345,1.0027409
0.0029476653,1.0335827,-0.00461931,1.0127921,-0.0012405614,0.98823047,0.0046496894,1.003858
0.001430839,1.0260957,-0.0036832974,1.0048113,-0.0004926647,0.98646307,0.004155569,0.9944905
0.0025037522,1.0333539,-0.0041639567,1.0149953,-0.001582462,0.9881823,0.005240945,1.0080988
0.0022461186,1.0309367,-0.0044243806,1.0094267,-0.0009285623,0.9893849,0.004461811,1.0008844
0.0072915624,1.0359304,-0.004985495,1.0182455,-0.0034528233,0.98340094,0.0064025004,1.0125082
0.0034496463,1.0323114,-0.005105099,1.010259,-0.0010340159,0.9872852,0.0052654576,1.0019937
0.005253322,1.0367374,-0.0043711164,1.0169824,-0.0033400955,0.98626566,0.004652013,1.0108011
0.0023079305,1.0290843,-0.0034889602,1.0107875,0.00048709504,0.9874616,0.0055537038,0.9998604
0.0058006286,1.034342,-0.004269345,1.0153835,-0.0022111756,0.98310256,0.0056785177,1.0093724
0.0035772282,1.0353968,-0.0043510185,1.0162722,-0.002295558,0.98920643,0.0054192864,1.0086908
0.0033686007,1.0352012,-0.0036024437,1.0127923,-0.001447694,0.98991454,0.004576674,1.0062853
0.0030584014,1.029622,-0.004406663,1.0077896,-0.0014593072,0.9871657,0.0048840386,0.9999006
0.0042333542,1.0367529,-0.003803844,1.014611,-0.002150139,0.9888808,0.0051659136,1.0096235
0.0044800504,1.0304363,-0.0039018006,1.0117397,-0.0030439964,0.98188365,0.005917517,1.005663
0.0040578484,1.0323501,-0.0036619813,1.0138463,-0.0018814072,0.98793316,0.0049013477,1.0067786
0.0013254039,1.0252013,-0.0045809136,1.0043787,0.00010449144,0.9855164,0.0046464275,0.9945968
0.0014987715,1.031116,-0.0042703063,1.0106713,3.088529e-05,0.9895872,0.004075964,0.99932563
0.004107851,1.0326742,-0.004598687,1.0131338,-0.0020147816,0.985049,0.005501177,1.0072808
0.0015130691,1.0318445,-0.0046568164,1.0109645,-0.0010234296,0.98725283,0.0046620118,1.0021036
0.00448985,1.0345073,-0.004251445,1.014304,-0.0029422364,0.9836327,0.0050467635,1.0065408
0.005889987,1.0327983,-0.004292919,1.01629,-0.003395561,0.9804739,0.0062355134,1.0106977
0.00341092,1.0362924,-0.004003527,1.0177126,-0.0017870503,0.9886317,0.0043217987,1.0094267
0.004288498,1.0359325,-0.0039002732,1.0169947,-0.0027307544,0.98519385,0.005528725,1.0119209
0.0032853573,1.0325752,-0.0046261684,1.0120112,-0.0016332461,0.9852938,0.005103065,1.0033029
0.0047118138,1.0304773,-0.0035926164,1.0108365,-0.0025509906,0.98269725,0.0055947592,1.0033735
0.0033494304,1.0316595,-0.0038878047,1.0112543,-0.0019280898,0.9858217,0.004832244,1.0051166
0.0032529044,1.033873,-0.004972475,1.0136715,-0.0016706904,0.9867068,0.0044844327,1.0051062
0.0012958009,1.0294281,-0.0042268694,1.0077198,-0.00035195443,0.98772424,0.0043654796,0.9984698
0.0020113601,1.0344049,-0.0053060562,1.0124854,-0.0017342131,0.9886195,0.004713309,1.0043648
0.0015348323,1.0301092,-0.004005494,1.0099856,-0.00026098982,0.98781705,0.0050202827,0.99920386
0.004170926,1.0362339,-0.0040639737,1.0148863,-0.003136622,0.9849763,0.005526781,1.0080701
0.004281608,1.0346218,-0.0035867118,1.0164559,-0.0019012192,0.9886234,0.0059902957,1.0078596
0.002821989,1.028335,-0.00383951,1.0074172,-0.00028567686,0.98738384,0.0047532753,0.997706
0.00683858,1.0398054,-0.0042966814,1.019162,-0.003472224,0.9851694,0.004767946,1.0155908
0.00015758316,1.0183935,-0.0043140785,0.9976848,-9.228026e-05,0.98186696,0.0038272855,0.98545444
0.0015217062,1.0309013,-0.0032939785,1.010463,-0.0011325191,0.98597413,0.004372276,1.001346
0.0029005478,1.0284334,-0.004754512,1.0078244,-0.00027078268,0.9873602,0.0054958854,1.0010641
0.0016075127,1.0320839,-0.004789582,1.0119905,-0.0013307753,0.98693514,0.004263345,1.0033927
0.003025835,1.031425,-0.0036260658,1.0109388,-0.0014553155,0.98924327,0.0053452468,1.0016928
0.0014878936,1.030418,-0.00545962,1.006893,-0.0002746025,0.9889334,0.004215825,0.9985484
0.00355784,1.0309176,-0.0038516806,1.011457,-0.0025439507,0.98436403,0.005383406,1.004699
0.0025207265,1.0315515,-0.00469341,1.0088025,-0.00069620804,0.9881807,0.004446086,1.001511
0.003311412,1.0328525,-0.0030979835,1.0117277,-0.0016320689,0.9858581,0.005062825,1.0054922
0.0019263063,1.0349404,-0.0050513097,1.0126146,-0.0009851401,0.9899038,0.005108801,1.0049226
0.0036638672,1.0347813,-0.004785052,1.0117943,-0.0017719726,0.9889534,0.0037802309,1.0048031
0.0029216404,1.0319813,-0.0038274773,1.0105203,-0.002759408,0.98467755,0.0047125225,1.0032682
0.0025625317,1.033302,-0.0036391788,1.0127778,-0.0020498673,0.989095,0.004026432,1.0067143
0.0023603751,1.032978,-0.0043357895,1.0132762,-0.0015204494,0.98922586,0.00462898,1.0031406
0.0022881697,1.0287931,-0.0045339004,1.0079031,-0.0017294834,0.9861195,0.004806459,0.99818623
0.0025356202,1.0293261,-0.0040847496,1.0087868,-0.00026391185,0.98685825,0.005329562,1.0012861
